alpha,cl,cd,cm,ld,re,ncrit,cl_corrected,cd_original,cd_corrected,ld_corrected,mach_corrected
-0.350000,0.319200,0.004490,-0.084900,71.091314,2500000.000000,5.000000,0.327852,0.004490,0.004490,73.018257,0.300000
-0.200000,0.336800,0.004390,-0.085200,76.719818,2500000.000000,5.000000,0.345929,0.004390,0.004390,78.799322,0.300000
-0.050000,0.354200,0.004360,-0.085300,81.238532,2500000.000000,5.000000,0.363801,0.004360,0.004360,83.440517,0.300000
0.100000,0.371500,0.004340,-0.085400,85.599078,2500000.000000,5.000000,0.381570,0.004340,0.004340,87.919257,0.300000
0.250000,0.389000,0.004300,-0.085600,90.465116,2500000.000000,5.000000,0.399544,0.004300,0.004300,92.917190,0.300000
0.400000,0.406000,0.004350,-0.085600,93.333333,2500000.000000,5.000000,0.417005,0.004350,0.004350,95.863150,0.300000
0.550000,0.422900,0.004410,-0.085700,95.895692,2500000.000000,5.000000,0.434363,0.004410,0.004410,98.494962,0.300000
0.700000,0.440100,0.004450,-0.085700,98.898876,2500000.000000,5.000000,0.452029,0.004450,0.004450,101.579548,0.300000
0.850000,0.457300,0.004490,-0.085800,101.848552,2500000.000000,5.000000,0.469695,0.004490,0.004490,104.609176,0.300000
1.000000,0.474300,0.004550,-0.085800,104.241758,2500000.000000,5.000000,0.487156,0.004550,0.004550,107.067250,0.300000
1.150000,0.490900,0.004650,-0.085800,105.569892,2500000.000000,5.000000,0.504206,0.004650,0.004650,108.431384,0.300000
1.300000,0.507100,0.004790,-0.085700,105.866388,2500000.000000,5.000000,0.520845,0.004790,0.004790,108.735916,0.300000
1.450000,0.521700,0.005090,-0.085400,102.495088,2500000.000000,5.000000,0.535841,0.005090,0.005090,105.273236,0.300000
1.600000,0.533900,0.005650,-0.084700,94.495575,2500000.000000,5.000000,0.548371,0.005650,0.005650,97.056895,0.300000
1.750000,0.547100,0.006100,-0.084100,89.688525,2500000.000000,5.000000,0.561929,0.006100,0.006100,92.119548,0.300000
1.900000,0.561700,0.006430,-0.083800,87.356143,2500000.000000,5.000000,0.576925,0.006430,0.006430,89.723947,0.300000
2.050000,0.574800,0.006910,-0.083300,83.183792,2500000.000000,5.000000,0.590380,0.006910,0.006910,85.438503,0.300000
2.350000,0.604500,0.007510,-0.082700,80.492676,2500000.000000,5.000000,0.620885,0.007510,0.007510,82.674445,0.300000
2.500000,0.620600,0.007670,-0.082600,80.912647,2500000.000000,5.000000,0.637421,0.007670,0.007670,83.105799,0.300000
2.650000,0.636200,0.007880,-0.082400,80.736041,2500000.000000,5.000000,0.653444,0.007880,0.007880,82.924406,0.300000
2.950000,0.669400,0.008090,-0.082300,82.744129,2500000.000000,5.000000,0.687544,0.008090,0.008090,84.986923,0.300000
3.100000,0.686100,0.008180,-0.082300,83.875306,2500000.000000,5.000000,0.704697,0.008180,0.008180,86.148761,0.300000
3.250000,0.702800,0.008270,-0.082300,84.981862,2500000.000000,5.000000,0.721850,0.008270,0.008270,87.285311,0.300000
3.550000,0.736400,0.008420,-0.082300,87.458432,2500000.000000,5.000000,0.756360,0.008420,0.008420,89.829009,0.300000
3.700000,0.753100,0.008510,-0.082300,88.495887,2500000.000000,5.000000,0.773513,0.008510,0.008510,90.894584,0.300000
3.850000,0.769600,0.008610,-0.082200,89.384437,2500000.000000,5.000000,0.790460,0.008610,0.008610,91.807218,0.300000
4.000000,0.786000,0.008730,-0.082100,90.034364,2500000.000000,5.000000,0.807305,0.008730,0.008730,92.474762,0.300000
4.150000,0.802500,0.008830,-0.082000,90.883352,2500000.000000,5.000000,0.824252,0.008830,0.008830,93.346762,0.300000
4.300000,0.819000,0.008930,-0.082000,91.713326,2500000.000000,5.000000,0.841199,0.008930,0.008930,94.199232,0.300000
4.450000,0.835400,0.009050,-0.081900,92.309392,2500000.000000,5.000000,0.858044,0.009050,0.009050,94.811455,0.300000
4.600000,0.851600,0.009170,-0.081800,92.868048,2500000.000000,5.000000,0.874683,0.009170,0.009170,95.385253,0.300000
4.750000,0.867900,0.009300,-0.081600,93.322581,2500000.000000,5.000000,0.891425,0.009300,0.009300,95.852106,0.300000
4.900000,0.884300,0.009400,-0.081500,94.074468,2500000.000000,5.000000,0.908269,0.009400,0.009400,96.624374,0.300000
5.050000,0.900600,0.009520,-0.081400,94.600840,2500000.000000,5.000000,0.925011,0.009520,0.009520,97.165013,0.300000
5.200000,0.916800,0.009640,-0.081300,95.103734,2500000.000000,5.000000,0.941650,0.009640,0.009640,97.681538,0.300000
5.350000,0.933000,0.009760,-0.081100,95.594262,2500000.000000,5.000000,0.958289,0.009760,0.009760,98.185362,0.300000
5.500000,0.949100,0.009900,-0.081000,95.868687,2500000.000000,5.000000,0.974826,0.009900,0.009900,98.467225,0.300000
5.650000,0.965100,0.010040,-0.080800,96.125498,2500000.000000,5.000000,0.991259,0.010040,0.010040,98.730997,0.300000
5.800000,0.981100,0.010180,-0.080600,96.375246,2500000.000000,5.000000,1.007693,0.010180,0.010180,98.987514,0.300000
5.950000,0.997000,0.010320,-0.080400,96.608527,2500000.000000,5.000000,1.024024,0.010320,0.010320,99.227119,0.300000
6.100000,1.012800,0.010480,-0.080100,96.641221,2500000.000000,5.000000,1.040252,0.010480,0.010480,99.260699,0.300000
6.250000,1.028500,0.010640,-0.079900,96.663534,2500000.000000,5.000000,1.056378,0.010640,0.010640,99.283617,0.300000
6.400000,1.044100,0.010810,-0.079600,96.586494,2500000.000000,5.000000,1.072401,0.010810,0.010810,99.204488,0.300000
6.550000,1.059500,0.011000,-0.079300,96.318182,2500000.000000,5.000000,1.088218,0.011000,0.011000,98.928904,0.300000
6.700000,1.074800,0.011200,-0.079000,95.964286,2500000.000000,5.000000,1.103933,0.011200,0.011200,98.565415,0.300000
6.850000,1.089500,0.011450,-0.078500,95.152838,2500000.000000,5.000000,1.119031,0.011450,0.011450,97.731973,0.300000
7.000000,1.104200,0.011690,-0.078100,94.456801,2500000.000000,5.000000,1.134130,0.011690,0.011690,97.017069,0.300000
7.150000,1.119600,0.011860,-0.077800,94.401349,2500000.000000,5.000000,1.149947,0.011860,0.011860,96.960115,0.300000
7.300000,1.135000,0.012030,-0.077500,94.347465,2500000.000000,5.000000,1.165764,0.012030,0.012030,96.904770,0.300000
7.450000,1.150100,0.012220,-0.077100,94.116203,2500000.000000,5.000000,1.181274,0.012220,0.012220,96.667240,0.300000
7.600000,1.165500,0.012370,-0.076800,94.219887,2500000.000000,5.000000,1.197091,0.012370,0.012370,96.773734,0.300000
7.750000,1.180400,0.012580,-0.076400,93.831479,2500000.000000,5.000000,1.212395,0.012580,0.012580,96.374798,0.300000
7.900000,1.195000,0.012800,-0.075900,93.359375,2500000.000000,5.000000,1.227391,0.012800,0.012800,95.889898,0.300000
8.050000,1.209700,0.013010,-0.075400,92.982321,2500000.000000,5.000000,1.242489,0.013010,0.013010,95.502624,0.300000
8.200000,1.224100,0.013230,-0.075000,92.524565,2500000.000000,5.000000,1.257279,0.013230,0.013230,95.032461,0.300000
8.350000,1.238400,0.013460,-0.074400,92.005944,2500000.000000,5.000000,1.271967,0.013460,0.013460,94.499781,0.300000
8.500000,1.252600,0.013680,-0.073900,91.564327,2500000.000000,5.000000,1.286552,0.013680,0.013680,94.046195,0.300000
8.650000,1.267100,0.013860,-0.073400,91.421356,2500000.000000,5.000000,1.301445,0.013860,0.013860,93.899349,0.300000
8.800000,1.280900,0.014080,-0.072800,90.973011,2500000.000000,5.000000,1.315619,0.014080,0.014080,93.438851,0.300000
8.950000,1.294700,0.014310,-0.072100,90.475192,2500000.000000,5.000000,1.329793,0.014310,0.014310,92.927539,0.300000
9.100000,1.307900,0.014550,-0.071400,89.890034,2500000.000000,5.000000,1.343351,0.014550,0.014550,92.326520,0.300000
9.250000,1.320800,0.014800,-0.070600,89.243243,2500000.000000,5.000000,1.356601,0.014800,0.014800,91.662198,0.300000
9.400000,1.332700,0.015100,-0.069600,88.258278,2500000.000000,5.000000,1.368823,0.015100,0.015100,90.650535,0.300000
9.550000,1.342500,0.015430,-0.068200,87.005833,2500000.000000,5.000000,1.378889,0.015430,0.015430,89.364142,0.300000
9.850000,1.368300,0.015960,-0.066700,85.733083,2500000.000000,5.000000,1.405388,0.015960,0.015960,88.056894,0.300000
10.000000,1.381600,0.016250,-0.066000,85.021538,2500000.000000,5.000000,1.419049,0.016250,0.016250,87.326063,0.300000
10.150000,1.394200,0.016580,-0.065200,84.089264,2500000.000000,5.000000,1.431990,0.016580,0.016580,86.368519,0.300000
10.300000,1.406800,0.016910,-0.064400,83.193377,2500000.000000,5.000000,1.444932,0.016910,0.016910,85.448348,0.300000
10.450000,1.419100,0.017240,-0.063600,82.314385,2500000.000000,5.000000,1.457565,0.017240,0.017240,84.545532,0.300000
10.600000,1.431200,0.017560,-0.062800,81.503417,2500000.000000,5.000000,1.469993,0.017560,0.017560,83.712582,0.300000
10.750000,1.442600,0.017850,-0.061800,80.817927,2500000.000000,5.000000,1.481702,0.017850,0.017850,83.008512,0.300000
10.900000,1.453000,0.018180,-0.060600,79.922992,2500000.000000,5.000000,1.492384,0.018180,0.018180,82.089320,0.300000
11.050000,1.463100,0.018510,-0.059400,79.043760,2500000.000000,5.000000,1.502758,0.018510,0.018510,81.186256,0.300000
11.200000,1.472100,0.018900,-0.058000,77.888889,2500000.000000,5.000000,1.512002,0.018900,0.018900,80.000081,0.300000
11.350000,1.480600,0.019350,-0.056600,76.516796,2500000.000000,5.000000,1.520732,0.019350,0.019350,78.590798,0.300000
11.500000,1.488900,0.019810,-0.055200,75.159011,2500000.000000,5.000000,1.529257,0.019810,0.019810,77.196209,0.300000
11.650000,1.496800,0.020310,-0.053700,73.697686,2500000.000000,5.000000,1.537371,0.020310,0.020310,75.695275,0.300000
11.800000,1.504500,0.020840,-0.052300,72.192898,2500000.000000,5.000000,1.545280,0.020840,0.020840,74.149700,0.300000
11.950000,1.511900,0.021390,-0.050900,70.682562,2500000.000000,5.000000,1.552880,0.021390,0.021390,72.598426,0.300000
12.100000,1.519300,0.021960,-0.049500,69.184882,2500000.000000,5.000000,1.560481,0.021960,0.021960,71.060150,0.300000
12.250000,1.526100,0.022590,-0.048100,67.556441,2500000.000000,5.000000,1.567465,0.022590,0.022590,69.387571,0.300000
12.400000,1.532800,0.023230,-0.046700,65.983642,2500000.000000,5.000000,1.574347,0.023230,0.023230,67.772140,0.300000
12.550000,1.538900,0.023940,-0.045300,64.281537,2500000.000000,5.000000,1.580612,0.023940,0.023940,66.023900,0.300000
12.700000,1.544700,0.024680,-0.043900,62.589141,2500000.000000,5.000000,1.586569,0.024680,0.024680,64.285631,0.300000
12.850000,1.549800,0.025490,-0.042600,60.800314,2500000.000000,5.000000,1.591808,0.025490,0.025490,62.448317,0.300000
13.000000,1.554300,0.026360,-0.041200,58.964340,2500000.000000,5.000000,1.596430,0.026360,0.026360,60.562579,0.300000
13.150000,1.557900,0.027340,-0.039700,56.982443,2500000.000000,5.000000,1.600127,0.027340,0.027340,58.526963,0.300000
13.300000,1.561200,0.028350,-0.038400,55.068783,2500000.000000,5.000000,1.603517,0.028350,0.028350,56.561432,0.300000
13.450000,1.563600,0.029470,-0.037000,53.057346,2500000.000000,5.000000,1.605982,0.029470,0.029470,54.495475,0.300000
13.600000,1.565200,0.030670,-0.035600,51.033583,2500000.000000,5.000000,1.607625,0.030670,0.030670,52.416858,0.300000
13.750000,1.566400,0.031920,-0.034300,49.072682,2500000.000000,5.000000,1.608858,0.031920,0.031920,50.402806,0.300000
13.900000,1.567100,0.033230,-0.033100,47.159193,2500000.000000,5.000000,1.609577,0.033230,0.033230,48.437452,0.300000
14.050000,1.567600,0.034570,-0.031900,45.345675,2500000.000000,5.000000,1.610090,0.034570,0.034570,46.574778,0.300000
14.200000,1.566800,0.036090,-0.030800,43.413688,2500000.000000,5.000000,1.609268,0.036090,0.036090,44.590424,0.300000
14.350000,1.564800,0.037740,-0.029700,41.462639,2500000.000000,5.000000,1.607214,0.037740,0.037740,42.586491,0.300000
14.500000,1.562100,0.039490,-0.028800,39.556850,2500000.000000,5.000000,1.604441,0.039490,0.039490,40.629045,0.300000
14.650000,1.558100,0.041430,-0.027900,37.608014,2500000.000000,5.000000,1.600333,0.041430,0.041430,38.627386,0.300000
14.800000,1.553700,0.043460,-0.027200,35.750115,2500000.000000,5.000000,1.595813,0.043460,0.043460,36.719128,0.300000
14.950000,1.548000,0.045680,-0.026600,33.887916,2500000.000000,5.000000,1.589959,0.045680,0.045680,34.806454,0.300000
15.100000,1.541200,0.048090,-0.026200,32.048243,2500000.000000,5.000000,1.582975,0.048090,0.048090,32.916916,0.300000
15.250000,1.533100,0.050730,-0.026000,30.220777,2500000.000000,5.000000,1.574655,0.050730,0.050730,31.039916,0.300000
15.400000,1.524200,0.053540,-0.026000,28.468435,2500000.000000,5.000000,1.565514,0.053540,0.053540,29.240077,0.300000
15.550000,1.514800,0.056530,-0.026300,26.796391,2500000.000000,5.000000,1.555859,0.056530,0.056530,27.522712,0.300000
15.700000,1.505100,0.059690,-0.026800,25.215279,2500000.000000,5.000000,1.545896,0.059690,0.059690,25.898744,0.300000
15.850000,1.492500,0.063360,-0.027600,23.555871,2500000.000000,5.000000,1.532954,0.063360,0.063360,24.194357,0.300000
16.000000,1.481800,0.066940,-0.028700,22.136241,2500000.000000,5.000000,1.521964,0.066940,0.066940,22.736248,0.300000
16.150000,1.469300,0.070950,-0.030200,20.708950,2500000.000000,5.000000,1.509126,0.070950,0.070950,21.270270,0.300000
16.300000,1.455700,0.075360,-0.032100,19.316614,2500000.000000,5.000000,1.495157,0.075360,0.075360,19.840194,0.300000
16.450000,1.442500,0.079910,-0.034300,18.051558,2500000.000000,5.000000,1.481599,0.079910,0.079910,18.540849,0.300000
16.600000,1.428100,0.084910,-0.036900,16.818985,2500000.000000,5.000000,1.466809,0.084910,0.084910,17.274866,0.300000
16.750000,1.413500,0.090240,-0.040000,15.663785,2500000.000000,5.000000,1.451813,0.090240,0.090240,16.088355,0.300000
16.900000,1.398400,0.095990,-0.043500,14.568184,2500000.000000,5.000000,1.436304,0.095990,0.095990,14.963057,0.300000
17.050000,1.381400,0.102530,-0.047800,13.473130,2500000.000000,5.000000,1.418843,0.102530,0.102530,13.838321,0.300000
17.200000,1.364500,0.109410,-0.052400,12.471438,2500000.000000,5.000000,1.401485,0.109410,0.109410,12.809478,0.300000
17.350000,1.345400,0.117220,-0.057700,11.477564,2500000.000000,5.000000,1.381867,0.117220,0.117220,11.788665,0.300000
17.500000,1.318200,0.127580,-0.064600,10.332340,2500000.000000,5.000000,1.353930,0.127580,0.127580,10.612400,0.300000
18.100000,1.044800,0.226040,-0.123200,4.622191,2500000.000000,5.000000,1.073119,0.226040,0.226040,4.747476,0.300000
18.250000,1.039300,0.233780,-0.127000,4.445633,2500000.000000,5.000000,1.067470,0.233780,0.233780,4.566132,0.300000
18.400000,1.041000,0.237680,-0.129100,4.379838,2500000.000000,5.000000,1.069216,0.237680,0.237680,4.498555,0.300000
18.550000,1.043200,0.241440,-0.131100,4.320742,2500000.000000,5.000000,1.071476,0.241440,0.241440,4.437857,0.300000
18.700000,1.045900,0.244950,-0.133000,4.269851,2500000.000000,5.000000,1.074249,0.244950,0.244950,4.385586,0.300000
18.850000,1.048700,0.248520,-0.134900,4.219781,2500000.000000,5.000000,1.077125,0.248520,0.248520,4.334159,0.300000
19.000000,1.052200,0.251540,-0.136600,4.183033,2500000.000000,5.000000,1.080720,0.251540,0.251540,4.296414,0.300000
19.150000,1.056300,0.254170,-0.138200,4.155880,2500000.000000,5.000000,1.084931,0.254170,0.254170,4.268526,0.300000
19.300000,1.060600,0.256620,-0.139800,4.132959,2500000.000000,5.000000,1.089348,0.256620,0.256620,4.244984,0.300000
19.450000,1.064700,0.259190,-0.141400,4.107797,2500000.000000,5.000000,1.093559,0.259190,0.259190,4.219140,0.300000
19.600000,1.069400,0.261330,-0.142900,4.092144,2500000.000000,5.000000,1.098386,0.261330,0.261330,4.203062,0.300000
19.750000,1.073800,0.263670,-0.144400,4.072515,2500000.000000,5.000000,1.102906,0.263670,0.263670,4.182901,0.300000
19.900000,1.078300,0.265900,-0.145900,4.055284,2500000.000000,5.000000,1.107528,0.265900,0.265900,4.165203,0.300000
20.050000,1.082800,0.268150,-0.147400,4.038038,2500000.000000,5.000000,1.112149,0.268150,0.268150,4.147490,0.300000
20.200000,1.087300,0.270530,-0.148900,4.019148,2500000.000000,5.000000,1.116771,0.270530,0.270530,4.128087,0.300000
20.350000,1.090900,0.273630,-0.150700,3.986770,2500000.000000,5.000000,1.120469,0.273630,0.273630,4.094833,0.300000
20.500000,1.095000,0.276330,-0.152300,3.962653,2500000.000000,5.000000,1.124680,0.276330,0.276330,4.070062,0.300000
20.650000,1.099300,0.279220,-0.154000,3.937039,2500000.000000,5.000000,1.129097,0.279220,0.279220,4.043753,0.300000
20.800000,1.103400,0.282170,-0.155700,3.910409,2500000.000000,5.000000,1.133308,0.282170,0.282170,4.016401,0.300000
20.950000,1.107500,0.285200,-0.157300,3.883240,2500000.000000,5.000000,1.137519,0.285200,0.285200,3.988496,0.300000
21.100000,1.112000,0.287950,-0.159000,3.861782,2500000.000000,5.000000,1.142141,0.287950,0.287950,3.966456,0.300000
21.250000,1.116300,0.290800,-0.160600,3.838721,2500000.000000,5.000000,1.146558,0.290800,0.290800,3.942770,0.300000
21.400000,1.120800,0.293400,-0.162100,3.820041,2500000.000000,5.000000,1.151179,0.293400,0.293400,3.923584,0.300000
21.550000,1.125400,0.295960,-0.163700,3.802541,2500000.000000,5.000000,1.155904,0.295960,0.295960,3.905609,0.300000
21.700000,1.130100,0.298490,-0.165300,3.786056,2500000.000000,5.000000,1.160732,0.298490,0.298490,3.888678,0.300000
21.850000,1.134700,0.300860,-0.166800,3.771522,2500000.000000,5.000000,1.165456,0.300860,0.300860,3.873749,0.300000
22.000000,1.139200,0.303320,-0.168300,3.755769,2500000.000000,5.000000,1.170078,0.303320,0.303320,3.857570,0.300000
22.150000,1.143900,0.305710,-0.169800,3.741781,2500000.000000,5.000000,1.174906,0.305710,0.305710,3.843203,0.300000
22.300000,1.148500,0.308020,-0.171300,3.728654,2500000.000000,5.000000,1.179630,0.308020,0.308020,3.829720,0.300000
22.450000,1.153200,0.310290,-0.172900,3.716523,2500000.000000,5.000000,1.184458,0.310290,0.310290,3.817260,0.300000
22.600000,1.157900,0.312500,-0.174300,3.705280,2500000.000000,5.000000,1.189285,0.312500,0.312500,3.805712,0.300000
22.750000,1.162600,0.314740,-0.175900,3.693843,2500000.000000,5.000000,1.194112,0.314740,0.314740,3.793965,0.300000
22.900000,1.167300,0.316920,-0.177400,3.683264,2500000.000000,5.000000,1.198940,0.316920,0.316920,3.783099,0.300000
23.050000,1.171900,0.318930,-0.178900,3.674474,2500000.000000,5.000000,1.203665,0.318930,0.318930,3.774071,0.300000
