alpha,cl,cd,cm,ld,re,ncrit,cl_corrected,cd_original,cd_corrected,ld_corrected,mach_corrected
1.450000,0.514100,0.005890,-0.084500,87.283531,4500000.000000,5.000000,0.528035,0.005890,0.005890,89.649367,0.300000
1.600000,0.529800,0.006110,-0.084400,86.710311,4500000.000000,5.000000,0.544160,0.006110,0.006110,89.060610,0.300000
1.750000,0.544700,0.006420,-0.084100,84.844237,4500000.000000,5.000000,0.559464,0.006420,0.006420,87.143955,0.300000
2.050000,0.576500,0.006800,-0.083800,84.779412,4500000.000000,5.000000,0.592126,0.006800,0.006800,87.077373,0.300000
2.200000,0.592600,0.006970,-0.083700,85.021521,4500000.000000,5.000000,0.608663,0.006970,0.006970,87.326045,0.300000
2.500000,0.626300,0.007140,-0.083700,87.717087,4500000.000000,5.000000,0.643276,0.007140,0.007140,90.094674,0.300000
2.650000,0.643200,0.007210,-0.083800,89.209431,4500000.000000,5.000000,0.660634,0.007210,0.007210,91.627469,0.300000
2.800000,0.660200,0.007280,-0.083800,90.686813,4500000.000000,5.000000,0.678095,0.007280,0.007280,93.144896,0.300000
2.950000,0.677300,0.007340,-0.083800,92.275204,4500000.000000,5.000000,0.695658,0.007340,0.007340,94.776341,0.300000
3.100000,0.694300,0.007400,-0.083900,93.824324,4500000.000000,5.000000,0.713119,0.007400,0.007400,96.367450,0.300000
3.250000,0.711200,0.007460,-0.083900,95.335121,4500000.000000,5.000000,0.730477,0.007460,0.007460,97.919196,0.300000
3.400000,0.728100,0.007540,-0.083900,96.564987,4500000.000000,5.000000,0.747835,0.007540,0.007540,99.182398,0.300000
3.550000,0.744700,0.007640,-0.083800,97.473822,4500000.000000,5.000000,0.764885,0.007640,0.007640,100.115868,0.300000
3.700000,0.761500,0.007730,-0.083800,98.512290,4500000.000000,5.000000,0.782141,0.007730,0.007730,101.182483,0.300000
3.850000,0.778300,0.007810,-0.083800,99.654289,4500000.000000,5.000000,0.799396,0.007810,0.007810,102.355437,0.300000
4.000000,0.794900,0.007900,-0.083800,100.620253,4500000.000000,5.000000,0.816446,0.007900,0.007900,103.347583,0.300000
4.150000,0.811500,0.008010,-0.083700,101.310861,4500000.000000,5.000000,0.833496,0.008010,0.008010,104.056911,0.300000
4.300000,0.828200,0.008100,-0.083700,102.246914,4500000.000000,5.000000,0.850649,0.008100,0.008100,105.018335,0.300000
4.450000,0.844900,0.008180,-0.083600,103.288509,4500000.000000,5.000000,0.867801,0.008180,0.008180,106.088162,0.300000
4.600000,0.861500,0.008280,-0.083600,104.045894,4500000.000000,5.000000,0.884851,0.008280,0.008280,106.866077,0.300000
4.750000,0.878100,0.008380,-0.083500,104.785203,4500000.000000,5.000000,0.901901,0.008380,0.008380,107.625425,0.300000
4.900000,0.894600,0.008490,-0.083400,105.371025,4500000.000000,5.000000,0.918848,0.008490,0.008490,108.227126,0.300000
5.050000,0.911100,0.008590,-0.083300,106.065192,4500000.000000,5.000000,0.935796,0.008590,0.008590,108.940108,0.300000
5.200000,0.927600,0.008700,-0.083200,106.620690,4500000.000000,5.000000,0.952743,0.008700,0.008700,109.510663,0.300000
5.350000,0.944000,0.008820,-0.083100,107.029478,4500000.000000,5.000000,0.969587,0.008820,0.008820,109.930532,0.300000
5.500000,0.960400,0.008930,-0.083000,107.547592,4500000.000000,5.000000,0.986432,0.008930,0.008930,110.462689,0.300000
5.650000,0.976700,0.009060,-0.082900,107.803532,4500000.000000,5.000000,1.003174,0.009060,0.009060,110.725566,0.300000
5.800000,0.992800,0.009190,-0.082700,108.030468,4500000.000000,5.000000,1.019710,0.009190,0.009190,110.958653,0.300000
5.950000,1.009000,0.009320,-0.082500,108.261803,4500000.000000,5.000000,1.036349,0.009320,0.009320,111.196258,0.300000
6.100000,1.025300,0.009450,-0.082400,108.497354,4500000.000000,5.000000,1.053091,0.009450,0.009450,111.438195,0.300000
6.250000,1.041500,0.009570,-0.082200,108.829676,4500000.000000,5.000000,1.069730,0.009570,0.009570,111.779524,0.300000
6.400000,1.057700,0.009700,-0.082000,109.041237,4500000.000000,5.000000,1.086369,0.009700,0.009700,111.996820,0.300000
6.700000,1.090000,0.009940,-0.081700,109.657948,4500000.000000,5.000000,1.119545,0.009940,0.009940,112.630246,0.300000
6.850000,1.106100,0.010070,-0.081500,109.841112,4500000.000000,5.000000,1.136081,0.010070,0.010070,112.818376,0.300000
7.000000,1.122100,0.010210,-0.081300,109.902057,4500000.000000,5.000000,1.152515,0.010210,0.010210,112.880972,0.300000
7.150000,1.138200,0.010330,-0.081100,110.183930,4500000.000000,5.000000,1.169051,0.010330,0.010330,113.170486,0.300000
7.300000,1.154100,0.010480,-0.080900,110.124046,4500000.000000,5.000000,1.185382,0.010480,0.010480,113.108978,0.300000
7.450000,1.169800,0.010630,-0.080600,110.047037,4500000.000000,5.000000,1.201508,0.010630,0.010630,113.029882,0.300000
7.600000,1.185500,0.010790,-0.080300,109.870250,4500000.000000,5.000000,1.217633,0.010790,0.010790,112.848303,0.300000
7.750000,1.201100,0.010950,-0.080100,109.689498,4500000.000000,5.000000,1.233656,0.010950,0.010950,112.662652,0.300000
7.900000,1.216700,0.011120,-0.079700,109.415468,4500000.000000,5.000000,1.249679,0.011120,0.011120,112.381194,0.300000
8.050000,1.232200,0.011280,-0.079400,109.237589,4500000.000000,5.000000,1.265599,0.011280,0.011280,112.198493,0.300000
8.200000,1.247500,0.011470,-0.079100,108.761988,4500000.000000,5.000000,1.281314,0.011470,0.011470,111.710001,0.300000
8.350000,1.262500,0.011670,-0.078700,108.183376,4500000.000000,5.000000,1.296720,0.011670,0.011670,111.115706,0.300000
8.500000,1.277400,0.011890,-0.078200,107.434819,4500000.000000,5.000000,1.312024,0.011890,0.011890,110.346860,0.300000
8.650000,1.292000,0.012130,-0.077700,106.512778,4500000.000000,5.000000,1.327020,0.012130,0.012130,109.399826,0.300000
8.800000,1.307100,0.012320,-0.077300,106.095779,4500000.000000,5.000000,1.342529,0.012320,0.012320,108.971525,0.300000
8.950000,1.322000,0.012520,-0.076900,105.591054,4500000.000000,5.000000,1.357833,0.012520,0.012520,108.453119,0.300000
9.100000,1.336900,0.012720,-0.076400,105.102201,4500000.000000,5.000000,1.373137,0.012720,0.012720,107.951016,0.300000
9.250000,1.351600,0.012920,-0.076000,104.613003,4500000.000000,5.000000,1.388235,0.012920,0.012920,107.448558,0.300000
9.400000,1.366300,0.013140,-0.075500,103.980213,4500000.000000,5.000000,1.403334,0.013140,0.013140,106.798616,0.300000
9.550000,1.380800,0.013340,-0.075000,103.508246,4500000.000000,5.000000,1.418227,0.013340,0.013340,106.313856,0.300000
9.700000,1.395100,0.013570,-0.074400,102.807664,4500000.000000,5.000000,1.432914,0.013570,0.013570,105.594284,0.300000
9.850000,1.409300,0.013790,-0.073800,102.197244,4500000.000000,5.000000,1.447499,0.013790,0.013790,104.967319,0.300000
10.000000,1.423300,0.014010,-0.073200,101.591720,4500000.000000,5.000000,1.461879,0.014010,0.014010,104.345382,0.300000
10.150000,1.436800,0.014250,-0.072600,100.828070,4500000.000000,5.000000,1.475745,0.014250,0.014250,103.561033,0.300000
10.300000,1.449900,0.014530,-0.071800,99.786648,4500000.000000,5.000000,1.489200,0.014530,0.014530,102.491384,0.300000
10.450000,1.462700,0.014810,-0.070900,98.764348,4500000.000000,5.000000,1.502347,0.014810,0.014810,101.441374,0.300000
10.600000,1.475000,0.015090,-0.070000,97.746852,4500000.000000,5.000000,1.514980,0.015090,0.015090,100.396298,0.300000
10.750000,1.486700,0.015380,-0.069000,96.664499,4500000.000000,5.000000,1.526997,0.015380,0.015380,99.284608,0.300000
10.900000,1.496100,0.015610,-0.067400,95.842409,4500000.000000,5.000000,1.536652,0.015610,0.015610,98.440235,0.300000
11.200000,1.520200,0.016330,-0.065600,93.092468,4500000.000000,5.000000,1.561405,0.016330,0.016330,95.615756,0.300000
11.350000,1.531400,0.016730,-0.064600,91.536163,4500000.000000,5.000000,1.572909,0.016730,0.016730,94.017267,0.300000
11.500000,1.541500,0.017150,-0.063400,89.883382,4500000.000000,5.000000,1.583283,0.017150,0.017150,92.319687,0.300000
11.650000,1.550500,0.017550,-0.061900,88.347578,4500000.000000,5.000000,1.592527,0.017550,0.017550,90.742256,0.300000
11.800000,1.558600,0.017960,-0.060300,86.781737,4500000.000000,5.000000,1.600846,0.017960,0.017960,89.133972,0.300000
11.950000,1.566700,0.018380,-0.058700,85.239391,4500000.000000,5.000000,1.609166,0.018380,0.018380,87.549820,0.300000
12.100000,1.574600,0.018810,-0.057100,83.710792,4500000.000000,5.000000,1.617280,0.018810,0.018810,85.979788,0.300000
12.250000,1.582200,0.019260,-0.055600,82.149533,4500000.000000,5.000000,1.625086,0.019260,0.019260,84.376211,0.300000
12.400000,1.589600,0.019760,-0.054000,80.445344,4500000.000000,5.000000,1.632686,0.019760,0.019760,82.625830,0.300000
12.550000,1.596700,0.020280,-0.052500,78.732742,4500000.000000,5.000000,1.639979,0.020280,0.020280,80.866807,0.300000
12.700000,1.603500,0.020830,-0.050900,76.980317,4500000.000000,5.000000,1.646963,0.020830,0.020830,79.066882,0.300000
12.850000,1.610100,0.021420,-0.049400,75.168067,4500000.000000,5.000000,1.653742,0.021420,0.021420,77.205511,0.300000
13.000000,1.616300,0.022050,-0.047900,73.301587,4500000.000000,5.000000,1.660110,0.022050,0.022050,75.288440,0.300000
13.150000,1.621900,0.022730,-0.046300,71.355037,4500000.000000,5.000000,1.665862,0.022730,0.022730,73.289129,0.300000
13.300000,1.627600,0.023420,-0.044900,69.496157,4500000.000000,5.000000,1.671716,0.023420,0.023420,71.379863,0.300000
13.450000,1.632400,0.024200,-0.043400,67.454545,4500000.000000,5.000000,1.676646,0.024200,0.024200,69.282913,0.300000
13.600000,1.637000,0.025010,-0.041900,65.453818,4500000.000000,5.000000,1.681371,0.025010,0.025010,67.227956,0.300000
13.750000,1.640700,0.025900,-0.040400,63.347490,4500000.000000,5.000000,1.685171,0.025900,0.025900,65.064536,0.300000
13.900000,1.644600,0.026800,-0.039000,61.365672,4500000.000000,5.000000,1.689177,0.026800,0.026800,63.028999,0.300000
14.050000,1.646600,0.027860,-0.037500,59.102656,4500000.000000,5.000000,1.691231,0.027860,0.027860,60.704644,0.300000
14.200000,1.648800,0.028930,-0.036100,56.992741,4500000.000000,5.000000,1.693491,0.028930,0.028930,58.537540,0.300000
14.350000,1.650600,0.030060,-0.034700,54.910180,4500000.000000,5.000000,1.695340,0.030060,0.030060,56.398530,0.300000
14.500000,1.650200,0.031410,-0.033300,52.537408,4500000.000000,5.000000,1.694929,0.031410,0.031410,53.961444,0.300000
14.650000,1.651900,0.032590,-0.032200,50.687327,4500000.000000,5.000000,1.696675,0.032590,0.032590,52.061217,0.300000
14.800000,1.650600,0.034080,-0.030900,48.433099,4500000.000000,5.000000,1.695340,0.034080,0.034080,49.745887,0.300000
14.950000,1.647800,0.035730,-0.029700,46.118108,4500000.000000,5.000000,1.692464,0.035730,0.035730,47.368148,0.300000
15.100000,1.646200,0.037310,-0.028700,44.122219,4500000.000000,5.000000,1.690821,0.037310,0.037310,45.318160,0.300000
15.250000,1.642800,0.039120,-0.027700,41.993865,4500000.000000,5.000000,1.687328,0.039120,0.039120,43.132116,0.300000
15.400000,1.638000,0.041110,-0.026900,39.844320,4500000.000000,5.000000,1.682398,0.041110,0.041110,40.924308,0.300000
15.550000,1.633500,0.043110,-0.026200,37.891441,4500000.000000,5.000000,1.677776,0.043110,0.043110,38.918495,0.300000
15.700000,1.627300,0.045360,-0.025700,35.875220,4500000.000000,5.000000,1.671408,0.045360,0.045360,36.847625,0.300000
15.850000,1.619700,0.047850,-0.025300,33.849530,4500000.000000,5.000000,1.663602,0.047850,0.047850,34.767027,0.300000
16.000000,1.611900,0.050430,-0.025100,31.963117,4500000.000000,5.000000,1.655591,0.050430,0.050430,32.829483,0.300000
16.150000,1.602600,0.053280,-0.025200,30.078829,4500000.000000,5.000000,1.646039,0.053280,0.053280,30.894121,0.300000
16.300000,1.593000,0.056300,-0.025500,28.294849,4500000.000000,5.000000,1.636179,0.056300,0.056300,29.061786,0.300000
16.450000,1.582100,0.059610,-0.026000,26.540849,4500000.000000,5.000000,1.624983,0.059610,0.059610,27.260243,0.300000
16.600000,1.572600,0.062880,-0.026800,25.009542,4500000.000000,5.000000,1.615226,0.062880,0.062880,25.687430,0.300000
16.750000,1.559600,0.066760,-0.028000,23.361294,4500000.000000,5.000000,1.601873,0.066760,0.066760,23.994506,0.300000
16.900000,1.545600,0.070990,-0.029600,21.772081,4500000.000000,5.000000,1.587494,0.070990,0.070990,22.362217,0.300000
17.050000,1.532500,0.075300,-0.031400,20.351926,4500000.000000,5.000000,1.574039,0.075300,0.075300,20.903568,0.300000
17.200000,1.519300,0.079820,-0.033500,19.034077,4500000.000000,5.000000,1.560481,0.079820,0.079820,19.549999,0.300000
17.350000,1.506600,0.084450,-0.036000,17.840142,4500000.000000,5.000000,1.547437,0.084450,0.084450,18.323702,0.300000
17.500000,1.493000,0.089510,-0.038800,16.679701,4500000.000000,5.000000,1.533468,0.089510,0.089510,17.131807,0.300000
17.650000,1.476700,0.095310,-0.042300,15.493652,4500000.000000,5.000000,1.516726,0.095310,0.095310,15.913611,0.300000
17.800000,1.461700,0.101170,-0.046000,14.447959,4500000.000000,5.000000,1.501320,0.101170,0.101170,14.839573,0.300000
17.950000,1.446000,0.107430,-0.050100,13.459927,4500000.000000,5.000000,1.485194,0.107430,0.107430,13.824761,0.300000
18.100000,1.428200,0.114430,-0.054800,12.480993,4500000.000000,5.000000,1.466912,0.114430,0.114430,12.819292,0.300000
18.250000,1.410600,0.121700,-0.059800,11.590797,4500000.000000,5.000000,1.448835,0.121700,0.121700,11.904968,0.300000
18.400000,1.389700,0.130040,-0.065400,10.686712,4500000.000000,5.000000,1.427368,0.130040,0.130040,10.976377,0.300000
18.550000,1.359400,0.140940,-0.072600,9.645239,4500000.000000,5.000000,1.396247,0.140940,0.140940,9.906675,0.300000
19.150000,1.080800,0.241120,-0.134200,4.482415,4500000.000000,5.000000,1.110095,0.241120,0.241120,4.603912,0.300000
19.300000,1.078600,0.247020,-0.137200,4.366448,4500000.000000,5.000000,1.107836,0.247020,0.247020,4.484801,0.300000
19.450000,1.081500,0.250120,-0.139100,4.323925,4500000.000000,5.000000,1.110814,0.250120,0.250120,4.441125,0.300000
19.600000,1.085100,0.252760,-0.140700,4.293005,4500000.000000,5.000000,1.114512,0.252760,0.252760,4.409368,0.300000
19.750000,1.088800,0.255340,-0.142400,4.264118,4500000.000000,5.000000,1.118312,0.255340,0.255340,4.379698,0.300000
19.900000,1.092700,0.257890,-0.144000,4.237078,4500000.000000,5.000000,1.122318,0.257890,0.257890,4.351925,0.300000
20.050000,1.096600,0.260350,-0.145700,4.212022,4500000.000000,5.000000,1.126324,0.260350,0.260350,4.326190,0.300000
20.200000,1.100500,0.262910,-0.147300,4.185843,4500000.000000,5.000000,1.130329,0.262910,0.262910,4.299301,0.300000
20.350000,1.104100,0.265600,-0.149000,4.157003,4500000.000000,5.000000,1.134027,0.265600,0.265600,4.269679,0.300000
20.500000,1.107400,0.268640,-0.150800,4.122245,4500000.000000,5.000000,1.137416,0.268640,0.268640,4.233980,0.300000
20.650000,1.106500,0.275410,-0.153800,4.017646,4500000.000000,5.000000,1.136492,0.275410,0.275410,4.126545,0.300000
20.800000,1.110800,0.277850,-0.155400,3.997841,4500000.000000,5.000000,1.140908,0.277850,0.277850,4.106203,0.300000
20.950000,1.114800,0.280530,-0.157000,3.973907,4500000.000000,5.000000,1.145017,0.280530,0.280530,4.081620,0.300000
21.100000,1.118900,0.283240,-0.158700,3.950360,4500000.000000,5.000000,1.149228,0.283240,0.283240,4.057435,0.300000
21.250000,1.122800,0.286160,-0.160300,3.923679,4500000.000000,5.000000,1.153234,0.286160,0.286160,4.030031,0.300000
21.400000,1.125900,0.290410,-0.162400,3.876933,4500000.000000,5.000000,1.156418,0.290410,0.290410,3.982018,0.300000
21.550000,1.130200,0.293100,-0.164000,3.856022,4500000.000000,5.000000,1.160834,0.293100,0.293100,3.960540,0.300000
21.700000,1.134300,0.296190,-0.165700,3.829636,4500000.000000,5.000000,1.165045,0.296190,0.296190,3.933439,0.300000
21.850000,1.138700,0.298740,-0.167200,3.811676,4500000.000000,5.000000,1.169565,0.298740,0.298740,3.914992,0.300000
22.000000,1.143100,0.301340,-0.168800,3.793390,4500000.000000,5.000000,1.174084,0.301340,0.301340,3.896210,0.300000
22.150000,1.147600,0.303870,-0.170400,3.776615,4500000.000000,5.000000,1.178706,0.303870,0.303870,3.878981,0.300000
22.300000,1.152000,0.306250,-0.171900,3.761633,4500000.000000,5.000000,1.183225,0.306250,0.306250,3.863592,0.300000
22.450000,1.156600,0.308430,-0.173400,3.749959,4500000.000000,5.000000,1.187950,0.308430,0.308430,3.851603,0.300000
22.600000,1.161100,0.310630,-0.174900,3.737888,4500000.000000,5.000000,1.192572,0.310630,0.310630,3.839204,0.300000
22.750000,1.165700,0.312850,-0.176500,3.726067,4500000.000000,5.000000,1.197297,0.312850,0.312850,3.827063,0.300000
22.900000,1.170300,0.315060,-0.178000,3.714531,4500000.000000,5.000000,1.202021,0.315060,0.315060,3.815214,0.300000
23.050000,1.174800,0.316990,-0.179500,3.706111,4500000.000000,5.000000,1.206643,0.316990,0.316990,3.806565,0.300000
